Universe,Ticker,Signals,Rank1_Actionable,Rank2_Watchlist,Rank3_Downgraded,Rank4_Rejected,Avg_Score,Avg_Fwd_21D_Return_Pct,Avg_Fwd_63D_Return_Pct,MarketCap,Sector,Industry
NASDAQ_Top1000_ByMarketCap,STBA,24,11,12,1,0,85.91666666666667,-1.1498130969490095,-0.8034785456661346,1751354810.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,BVC,11,4,6,1,0,82.18181818181819,-2.759233199322739,-17.280583101975324,1748880000.0,,
NASDAQ_Top1000_ByMarketCap,GABC,24,13,11,0,0,86.5,0.4209883531354386,-0.4232880520811781,1742232976.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ABCL,4,1,3,0,0,78.75,-7.968456226960891,-25.4416202564368,1741473294.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ANAB,25,10,12,3,0,84.2,2.9130514463406927,12.885012495972044,1734995777.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CAPR,14,4,8,2,0,80.42857142857143,3.978493720691499,-10.703313652777965,1733013398.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SKYT,5,3,2,0,0,83.4,2.7542060636273753,1.2244275248264813,1732001990.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,URGN,11,5,4,2,0,82.54545454545455,-9.703432220727173,-5.773075501931247,1720363262.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,POET,18,7,9,2,0,81.72222222222223,-4.7875367049329896,20.10779995802164,1718524109.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,RXRX,0,,,,,,,,1714243319.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,RBCAA,23,11,12,0,0,86.30434782608695,1.3239246688379647,4.433657837347041,1713608716.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,IMKTA,32,22,9,1,0,90.9375,1.5059735222403097,4.437850177600782,1710538531.0,Consumer Staples,Food Chains
NASDAQ_Top1000_ByMarketCap,ULCC,3,1,2,0,0,81.0,-12.498327775566212,-25.33770239284978,1709632652.0,Consumer Discretionary,Air Freight/Delivery Services
NASDAQ_Top1000_ByMarketCap,VIR,6,2,4,0,0,80.33333333333333,-5.715578406979791,-9.45842284948872,1709287756.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,HOPE,18,5,13,0,0,81.16666666666667,-1.8647504485283908,-3.6419644884386924,1706649088.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,TCBK,22,12,9,1,0,86.22727272727273,0.8634203337130184,-0.4169645700786954,1700515341.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NVCR,11,6,2,3,0,90.0,-1.505443746430432,-1.340493604943067,1696776771.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,ALNT,22,12,8,2,0,85.81818181818181,0.7334145606252349,2.6735736206501546,1696081932.0,Industrials,Electrical Products
NASDAQ_Top1000_ByMarketCap,BCAX,3,1,1,1,0,86.66666666666667,5.550789222908715,31.012420148816016,1693845665.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,BAND,12,6,4,2,0,85.58333333333333,0.26237931386262253,-0.10005194533802915,1686991906.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,SONO,23,13,7,3,0,88.26086956521739,1.4873567971895572,3.6363783229273863,1684479408.0,Consumer Staples,Consumer Electronics/Appliances
NASDAQ_Top1000_ByMarketCap,WLFC,30,16,14,0,0,88.46666666666667,5.9142640265582616,17.712561952112274,1677188923.0,Consumer Discretionary,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,CNOB,27,15,11,1,0,87.48148148148148,2.035423175734781,-0.9089168995438917,1677121275.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,OPRA,16,10,5,1,0,88.0,2.5216043523278526,19.70529438350103,1674923360.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,ALKT,18,12,5,1,0,88.61111111111111,1.8660201156623577,8.26296217700049,1673779881.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,PRCH,16,8,7,1,0,86.3125,-3.0426750273398238,3.3598397801471176,1670518452.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,MQ,6,4,2,0,0,85.5,-5.400559079181847,-15.52009250579978,1664318979.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,SLS,12,3,8,1,0,80.75,1.3822271636929775,24.094270496333863,1663131212.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,GHRS,13,3,9,1,0,81.0,-4.77714031952715,-6.100195618840506,1646400534.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ALMR,0,,,,,,,,1645794112.0,Industrials,Biotechnology: Laboratory Analytical Instruments
NASDAQ_Top1000_ByMarketCap,FTRE,3,1,1,1,0,82.0,-11.457585491676454,-27.278918553730364,1642256000.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,WYFI,0,,,,,,,,1637011073.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,SEPN,2,1,0,1,0,83.0,-2.7510469982398087,-6.325164976938097,1634889582.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,FORTY,34,20,14,0,0,87.97058823529412,-0.13876376609272853,3.0122378175106013,1631331536.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,NEO,23,8,15,0,0,84.17391304347827,-1.4267639871134852,-6.437501587754481,1623089838.0,Health Care,Precision Instruments
NASDAQ_Top1000_ByMarketCap,HROW,26,12,13,1,0,84.88461538461539,2.1071027495122054,13.623961020224291,1622958159.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,HCSG,16,7,6,3,0,84.0,0.8562316607770726,2.7149442795656364,1621056681.0,Health Care,Hospital/Nursing Management
NASDAQ_Top1000_ByMarketCap,BFC,32,12,20,0,0,83.84375,1.3718661888034394,4.884071990827394,1617431556.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NCNO,8,5,3,0,0,84.375,-8.44443726934921,-9.992082229903815,1615906013.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,HLMN,7,3,3,1,0,83.0,-3.58212851357877,-9.755042492301644,1600089337.0,Consumer Discretionary,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,HLIT,27,14,12,1,0,86.55555555555556,-1.109689420164362,-2.5229254874712943,1599237467.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Top1000_ByMarketCap,HURN,42,27,14,1,0,88.35714285714286,0.11588009650811754,1.7750998775374536,1596135624.0,Consumer Discretionary,Professional Services
NASDAQ_Top1000_ByMarketCap,BL,15,10,5,0,0,90.6,0.8332589276211266,1.7692737297784311,1594403724.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,ATLC,26,15,10,1,0,86.38461538461539,1.9336665604713668,7.754310231966096,1594343964.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,QCRH,39,24,15,0,0,88.87179487179488,0.3564160490427493,0.923815882696758,1590718170.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,APPN,10,3,4,3,0,79.9,11.501463078579452,41.75682781014702,1585701792.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,XNET,21,7,13,1,0,82.14285714285714,3.0973347101704443,17.462333976940286,1578613848.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,TSAT,19,10,8,1,0,85.26315789473684,-4.762005882150771,-7.09250970277468,1575475776.0,Industrials,Metal Fabrications
NASDAQ_Top1000_ByMarketCap,TRS,15,8,7,0,0,87.06666666666666,-0.9980792187430911,-5.127628022222312,1573193648.0,Industrials,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,REAL,16,8,8,0,0,85.25,1.2393245565159687,-1.6120884932979946,1565135587.0,Consumer Discretionary,Other Specialty Stores
NASDAQ_Top1000_ByMarketCap,EVCM,9,2,6,1,0,77.44444444444444,-3.5147878832579664,-9.286885461655494,1562474690.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,ARDX,25,10,11,4,0,84.64,2.5539904668558133,9.15460594093955,1559990579.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PURR,0,,,,,,,,1554734665.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,AKTS,0,,,,,,,,1548321290.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ATAI,7,4,3,0,0,86.71428571428571,7.183975173115486,21.26134871343854,1544459197.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,HQ,0,,,,,,,,1543728393.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,LKFN,25,11,13,1,0,84.4,-1.4404380694637189,-4.0560343461792625,1540407022.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,AVBP,1,0,1,0,0,79.0,29.94300781946062,37.48356573692686,1536972624.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,TRIN,10,4,6,0,0,81.4,-3.2605119758243064,-3.9238100839086676,1516404672.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,WINA,31,23,8,0,0,91.06451612903226,-0.3875711003266366,0.5912546781290356,1516252747.0,Consumer Discretionary,Other Specialty Stores
NASDAQ_Top1000_ByMarketCap,LINC,38,19,16,3,0,86.39473684210526,4.5747336449458444,17.18076104858941,1510223860.0,Real Estate,Other Consumer Services
NASDAQ_Top1000_ByMarketCap,GSHD,27,15,10,2,0,87.22222222222223,1.7352769228752425,5.00037339988263,1509340629.0,Finance,Specialty Insurers
NASDAQ_Top1000_ByMarketCap,KARO,12,6,6,0,0,82.83333333333333,1.8075652930002637,5.86083671659456,1502804579.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,TRIP,12,7,5,0,0,86.91666666666667,1.833402545432934,-2.3479265751720333,1498743493.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,MLTX,14,7,4,3,0,86.92857142857143,-2.9255029887387978,9.773642216270192,1496601001.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PWP,19,8,9,2,0,87.84210526315789,3.2923464564819955,9.321712217601435,1496245015.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,NVAX,17,7,10,0,0,80.88235294117646,10.555291394739065,72.08804667182156,1495564692.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,FIVN,19,11,8,0,0,87.42105263157895,2.172143281245644,12.14683426439536,1493763406.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,PLTK,1,1,0,0,0,85.0,-19.729511554860935,-24.821002078812803,1492989714.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,CNXC,3,1,2,0,0,81.33333333333333,-19.582097385220404,-29.974483546350395,1490957947.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,RMIX,0,,,,,,,,1490030378.0,Industrials,Building Materials
NASDAQ_Top1000_ByMarketCap,ATEX,14,9,5,0,0,89.28571428571429,-3.24429231001039,1.5285025025438992,1487953373.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,WBTN,3,2,1,0,0,85.0,-15.791998974787559,-34.068180136873046,1486905856.0,Consumer Discretionary,Publishing
NASDAQ_Top1000_ByMarketCap,PCT,9,4,4,1,0,83.66666666666667,-10.240091050931763,-21.379808943541097,1480368157.0,Industrials,Major Chemicals
NASDAQ_Top1000_ByMarketCap,WEN,13,7,6,0,0,86.3076923076923,-3.615848869651884,-7.820903108867042,1477367844.0,Consumer Discretionary,Restaurants
NASDAQ_Top1000_ByMarketCap,MAZE,0,,,,,,,,1474951206.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,ABSI,6,1,5,0,0,77.5,-16.345566044447025,-19.093425358120417,1471961996.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NASDAQ_Top1000_ByMarketCap,FCEL,8,2,5,1,0,78.5,14.556589087277892,97.00571555887213,1469463640.0,Energy,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,GIII,17,8,8,1,0,86.17647058823529,2.6726722523210795,5.8886595461384506,1454309051.0,Consumer Discretionary,Apparel
NASDAQ_Top1000_ByMarketCap,MRVI,3,0,3,0,0,70.33333333333333,-18.69793155915176,-11.603611564906066,1452320123.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ATRC,21,14,6,1,0,89.33333333333333,-1.5946362300659942,-1.2139559277871301,1449344561.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,AVLN,0,,,,,,,,1445702228.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,LGIH,21,15,6,0,0,88.0952380952381,-0.3707570947696662,-3.6968248029466575,1444118463.0,Consumer Discretionary,Homebuilding
NASDAQ_Top1000_ByMarketCap,IMCR,10,4,6,0,0,82.4,-5.144606516171926,-2.890042741889167,1442650380.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,CRML,5,0,5,0,0,77.0,4.872336407007178,-7.46661215492299,1442447554.0,Basic Materials,Metal Mining
NASDAQ_Top1000_ByMarketCap,CSWC,19,9,10,0,0,86.26315789473684,2.1761876985499153,6.135622554636155,1437314992.0,Consumer Discretionary,Textiles
NASDAQ_Top1000_ByMarketCap,SHAZ,0,,,,,,,,1431884624.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,STAA,22,10,11,1,0,85.5,2.999138252289789,6.700979358325864,1431419231.0,Health Care,Ophthalmic Goods
NASDAQ_Top1000_ByMarketCap,NICM,0,,,,,,,,1429945167.0,,
NASDAQ_Top1000_ByMarketCap,LILA,18,10,8,0,0,85.5,-2.5766204760219393,-7.990858912759829,1428932858.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,LILAK,18,8,10,0,0,82.05555555555556,-2.720639316909102,-7.659979550406337,1416748159.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,DMRA,8,1,7,0,0,78.875,19.226782638528984,19.81303706838085,1414492398.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,COAG,0,,,,,,,,1408635166.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,INBX,8,5,3,0,0,86.75,23.82027283878267,83.98913770353822,1406599958.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,SGML,24,19,5,0,0,90.91666666666667,5.730672173819923,28.301829665494022,1406411307.0,Basic Materials,Metal Mining
NASDAQ_Top1000_ByMarketCap,MRTN,23,8,15,0,0,83.69565217391305,0.038128518072775786,0.9762550537549559,1403333122.0,Industrials,Trucking Freight/Courier Services
NASDAQ_Top1000_ByMarketCap,IART,12,4,8,0,0,81.58333333333333,-2.8380621903864753,-3.8165817616493833,1394898471.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,NWPX,36,19,13,4,0,86.91666666666667,1.28619617360775,6.397641555065237,1394846082.0,Industrials,Steel/Iron Ore
NASDAQ_Top1000_ByMarketCap,EYE,25,14,9,2,0,88.68,-2.4101024795393386,-6.619513504396171,1393228804.0,Health Care,Ophthalmic Goods
NASDAQ_Top1000_ByMarketCap,WABC,17,5,11,1,0,83.05882352941177,-4.315107595566751,-6.105353162802174,1390956695.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,JJSF,19,3,15,1,0,77.26315789473684,-0.8807764864328204,-4.959061676564294,1386627579.0,Consumer Staples,Specialty Foods
NASDAQ_Top1000_ByMarketCap,ATEC,25,15,8,2,0,89.8,2.8051080948563514,3.9451263388051157,1383334798.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,CDNA,20,13,7,0,0,88.45,7.04693918139368,25.350054098730123,1376983466.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,OLPX,1,0,1,0,0,79.0,-19.48051686672153,31.818183225611474,1374479240.0,Consumer Discretionary,Package Goods/Cosmetics
NASDAQ_Top1000_ByMarketCap,BHRB,23,7,16,0,0,82.08695652173913,1.402760615652384,0.1580295575646658,1370186808.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NSSC,38,21,15,2,0,87.26315789473684,-0.6546363409362458,-0.38190426025624324,1365856094.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,MPLT,0,,,,,,,,1364678119.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ASTE,26,13,12,1,0,87.03846153846153,1.1432896631084737,2.955434581356182,1364152738.0,Industrials,Construction/Ag Equipment/Trucks
NASDAQ_Top1000_ByMarketCap,AMAL,39,24,13,2,0,87.28205128205128,-0.15610011920795258,0.5900891219564485,1362548370.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ZBIO,2,1,1,0,0,78.5,-36.437652360463495,-47.40885428955116,1360839941.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,AHCO,21,9,10,2,0,83.38095238095238,2.1990981427890244,6.1283591924214855,1353738812.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,PEBO,20,7,13,0,0,81.9,-0.9217897091898066,-6.610828790433895,1350922654.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,IMTX,21,5,14,2,0,80.19047619047619,-2.3179050431854025,-9.484012551871611,1347000106.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,ENVX,4,0,4,0,0,78.5,-32.290079452359564,-33.42030575755149,1343825190.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,LWLG,13,2,11,0,0,78.07692307692308,32.70419562935542,94.29228873223052,1340886125.0,Industrials,Containers/Packaging
NASDAQ_Top1000_ByMarketCap,INNV,11,1,7,3,0,78.63636363636364,-2.181633536418036,-9.185033573790019,1326823242.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,AFYA,13,7,5,1,0,86.92307692307692,-0.4223889140496481,-4.990309532601646,1326063034.0,Real Estate,Other Consumer Services
NASDAQ_Top1000_ByMarketCap,UFCS,21,11,9,1,0,84.42857142857143,-0.5639974049610376,2.809313021850074,1320009741.0,Finance,Property-Casualty Insurers
NASDAQ_Top1000_ByMarketCap,PICS,0,,,,,,,,1318553250.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,AEVA,4,2,2,0,0,84.0,33.46156138639848,153.302549931001,1302417058.0,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ_Top1000_ByMarketCap,PGY,2,1,1,0,0,89.5,16.930695689613927,45.67021429934032,1300637191.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,OPI,0,,,,,,,,1293969740.0,Finance,Real Estate
NASDAQ_Top1000_ByMarketCap,PAHC,19,14,5,0,0,89.3157894736842,5.572662957998908,5.500132987779706,1293608793.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,XERS,18,10,6,2,0,88.27777777777777,1.347482651408274,6.460538663312509,1290499361.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,YSWY,0,,,,,,,,1290436734.0,Consumer Staples,Food Chains
NASDAQ_Top1000_ByMarketCap,ROCK,26,21,4,1,0,91.07692307692308,1.4404657318593577,5.984469733114636,1288217142.0,Industrials,Steel/Iron Ore
NASDAQ_Top1000_ByMarketCap,BRAI,0,,,,,,,,1288051425.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,CTBI,25,15,10,0,0,87.28,-1.1654380795683883,-3.3328519904195137,1287444544.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,BLKB,18,7,11,0,0,85.27777777777777,-1.9893057564180237,-5.215280141562506,1286787950.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,DSGR,29,20,8,1,0,89.89655172413794,0.8015127838692393,2.064953624662436,1282377780.0,Consumer Discretionary,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,CEVA,11,8,3,0,0,87.81818181818181,3.3780675237478692,13.797317556440426,1282227458.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,FAC,0,,,,,,,,1279848178.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,AOSL,13,6,7,0,0,82.46153846153847,0.5893358669565683,1.3678583543925062,1278741220.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,XPEL,24,19,5,0,0,89.875,3.787761013312899,12.916453683826939,1276349215.0,Industrials,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,KMTS,0,,,,,,,,1274874030.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,TBLA,13,5,7,1,0,82.0,-5.809443796377424,-6.23102080463256,1265491750.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,FMBH,21,13,8,0,0,87.57142857142857,1.1370465341606653,2.6337200935191385,1262387204.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,PRGS,20,9,11,0,0,82.45,-1.243715331361916,-0.5841278549721765,1260885549.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,GCT,9,4,5,0,0,83.33333333333333,17.15634620921012,39.46088406179222,1255005153.0,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ_Top1000_ByMarketCap,BLFS,22,9,11,2,0,83.86363636363636,-1.1395531103020253,2.942430970022312,1254169843.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ_Top1000_ByMarketCap,ICFI,34,18,15,1,0,86.58823529411765,0.36724204371719216,-1.4546286206014365,1253352381.0,Consumer Discretionary,Professional Services
NASDAQ_Top1000_ByMarketCap,ITRN,28,16,12,0,0,86.42857142857143,1.6705176409289813,4.586073832570565,1249217356.0,Technology,Electronic Components
NASDAQ_Top1000_ByMarketCap,WLDN,24,16,6,2,0,88.125,6.0419847209002455,15.564959689235804,1243149556.0,Consumer Discretionary,Military/Government/Technical
NASDAQ_Top1000_ByMarketCap,CCEC,35,14,18,3,0,85.71428571428571,1.1136833648389868,2.640812234205729,1235562707.0,Consumer Discretionary,Marine Transportation
NASDAQ_Top1000_ByMarketCap,EYPT,16,10,3,3,0,86.1875,-0.4535024908612686,-10.883125524173582,1233724700.0,Industrials,Biotechnology: Laboratory Analytical Instruments
NASDAQ_Top1000_ByMarketCap,AIAI,0,,,,,,,,1228736975.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,LQDT,30,20,7,3,0,88.3,2.7446964437030545,11.76798920348159,1227605064.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,ARRY,9,4,3,2,0,82.33333333333333,-10.299875855854724,-4.366065276678411,1226919191.0,Consumer Discretionary,Miscellaneous manufacturing industries
NASDAQ_Top1000_ByMarketCap,IRMD,31,19,10,2,0,89.51612903225806,2.1687405070741104,9.208211496277087,1224359092.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,WLTH,0,,,,,,,,1221774747.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,MNKD,22,10,8,4,0,84.5,-0.36735474306419486,6.5676581197776045,1217263654.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,HBNB,0,,,,,,,,1216968407.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,NNE,2,0,2,0,0,75.0,4.943497926949572,-22.45299153378504,1214582416.0,Utilities,Electric Utilities: Central
NASDAQ_Top1000_ByMarketCap,PNTG,14,11,2,1,0,93.14285714285714,4.795830882874033,11.121690542782005,1210258659.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,RCAT,9,4,5,0,0,82.77777777777777,16.68985569613376,88.98650448324939,1209012256.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,VMET,0,,,,,,,,1207066101.0,,
NASDAQ_Top1000_ByMarketCap,UVSP,26,10,13,3,0,85.1923076923077,0.18953467130058194,2.726183836492884,1206419372.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,RDWR,21,9,10,2,0,83.95238095238095,-0.32757393050017203,0.7332067755154068,1203421762.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,PRCT,11,6,5,0,0,85.54545454545455,5.484599598788654,5.643266520196432,1200987608.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,APPS,15,6,8,1,0,83.53333333333333,13.697975056839478,40.50100581065454,1195760212.0,Miscellaneous,Multi-Sector Companies
NASDAQ_Technology_Top200_ByMarketCap,NVDA,45,27,16,2,0,90.31111111111112,6.806184173399097,20.69242807756802,4864926000000.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,AAPL,41,27,12,2,0,90.53658536585365,2.2535946402581812,3.8045890330792753,4392106938240.0,Technology,Computer Manufacturing
NASDAQ_Technology_Top200_ByMarketCap,GOOGL,45,28,15,2,0,90.02222222222223,2.042004537810746,6.923088268646153,4248596560000.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,GOOG,41,32,8,1,0,92.97560975609755,2.7618824810139637,8.426941871793899,4239873040000.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,MSFT,37,25,12,0,0,89.45945945945945,1.55349700162724,4.697347163919092,2780760247095.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,SPCX,0,,,,,,,,2090881667973.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,AVGO,42,30,11,1,0,90.42857142857143,2.907345391544035,10.477279269809836,1833928226824.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,META,44,23,19,2,0,87.81818181818181,2.264094783704232,7.618361964361199,1431683435573.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,MU,29,22,7,0,0,91.24137931034483,4.1598629967287755,17.092444967003765,1179824086816.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,AMD,33,18,12,3,0,87.48484848484848,4.885907015354324,17.231060650491106,847626977168.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ASML,39,28,11,0,0,91.43589743589743,2.8072264570879533,9.285289990084632,681528275755.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,INTC,23,12,6,5,0,88.04347826086956,3.742980491864603,19.505236538672303,675720570000.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,AMAT,40,24,13,3,0,88.85,4.420781403655097,14.018438095885523,466824326057.0,Technology,Semiconductors
